Age,Gender,education_level,Prison_type,Prison_security_level,Block_security_level,Incidents_count,Violent_incident_count,escape_incident_count,days_since_last_incidence,total_disciplinary_days,Risk Behaviour
38,Male,Primary,Remand,Medium,Medium,4,1,0,241,18,Medium
58,Male,Literate,Maximum Security,High,Medium,6,1,0,8,12,Medium
36,Male,Preparatory,Maximum Security,High,Medium,5,1,1,155,16,Medium
55,Male,Illiterate,Maximum Security,High,High,8,1,0,219,25,Medium
61,Male,Secondary,Juvenile,Medium,Low,6,1,0,45,7,Medium
32,Male,Primary,Remand,Medium,Medium,9,0,0,21,23,Medium
20,Female,Primary,Women's,Medium,High,3,0,0,328,15,Low
53,Male,Preparatory,Remand,Medium,Low,5,1,1,318,15,Medium
61,Male,Primary,Maximum Security,High,High,6,2,1,319,10,Medium
33,Male,Secondary,Minimum Security,Low,Low,2,0,0,332,0,Low
50,Female,Bachelor's,Women's,High,High,5,0,0,108,8,Low
53,Male,Literate,Maximum Security,High,High,8,2,1,185,23,High
38,Female,Illiterate,Juvenile,Medium,Medium,2,0,0,120,2,Low
40,Male,Primary,Maximum Security,High,High,13,0,3,94,43,High
34,Male,Secondary,Maximum Security,High,High,11,1,3,363,37,High
44,Male,Secondary,Minimum Security,Low,Low,3,0,0,17,5,Low
34,Male,Bachelor's,Minimum Security,Low,Low,4,0,0,139,11,Low
62,Female,Bachelor's,Women's,Medium,Medium,7,0,1,213,24,Medium
49,Male,Literate,Remand,High,High,6,2,0,56,14,High
65,Male,Preparatory,Minimum Security,Low,Low,2,0,0,37,2,Low
49,Female,Preparatory,Juvenile,Medium,Medium,1,0,0,208,8,Low
52,Female,Literate,Women's,Low,Medium,2,0,0,320,3,Low
52,Male,Secondary,Minimum Security,Low,Low,1,0,0,186,0,Low
21,Male,Primary,Maximum Security,High,High,5,0,1,78,14,Medium
41,Male,Bachelor's,Minimum Security,Low,Medium,1,0,0,55,0,Low
26,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,82,0,Low
55,Male,Secondary,Minimum Security,Low,Low,4,0,0,158,15,Low
49,Male,Illiterate,Minimum Security,Low,Low,1,0,0,258,5,Low
57,Male,Bachelor's,Juvenile,Medium,High,6,0,1,172,20,Medium
49,Male,Bachelor's,Maximum Security,High,High,2,0,0,42,9,Low
34,Male,Preparatory,Juvenile,Low,Low,1,0,0,135,2,Low
34,Male,Preparatory,Juvenile,Medium,Medium,6,2,1,337,29,Medium
50,Male,Bachelor's,Juvenile,Medium,Medium,4,1,0,188,12,Low
34,Male,Secondary,Maximum Security,High,Medium,12,1,1,112,41,High
64,Male,Primary,Juvenile,Medium,Low,7,1,0,69,23,Medium
19,Male,Secondary,Remand,Medium,Medium,8,3,1,166,29,High
65,Female,Secondary,Maximum Security,High,High,5,1,0,1,10,Medium
63,Male,Secondary,Juvenile,Medium,Medium,7,1,1,138,17,Medium
18,Male,Literate,Juvenile,Medium,Medium,8,1,1,166,15,Medium
40,Male,Primary,Minimum Security,Low,Low,1,0,0,220,0,Low
64,Male,Preparatory,Maximum Security,High,Medium,9,1,2,352,14,High
41,Male,Secondary,Minimum Security,Low,Low,4,1,0,67,5,Low
58,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,205,0,Low
52,Male,Bachelor's,Remand,Medium,Medium,10,3,1,88,26,High
62,Male,Illiterate,Maximum Security,High,High,9,0,2,105,28,High
37,Male,Secondary,Maximum Security,High,High,5,1,0,271,20,Medium
24,Male,Preparatory,Juvenile,Medium,Medium,7,2,0,79,25,Medium
44,Male,Secondary,Maximum Security,High,High,4,1,0,222,9,Medium
57,Male,Preparatory,Minimum Security,Low,Medium,3,0,0,324,6,Low
36,Male,Preparatory,Juvenile,Low,Low,2,0,0,298,8,Low
61,Male,Primary,Maximum Security,High,High,9,2,1,37,20,High
30,Male,Bachelor's,Minimum Security,Low,Medium,2,0,0,206,7,Low
44,Male,Secondary,Remand,Low,Low,2,0,0,169,2,Low
32,Male,Preparatory,Minimum Security,Low,Low,2,0,0,95,0,Low
20,Male,Bachelor's,Maximum Security,High,High,11,4,2,105,36,High
24,Male,Primary,Remand,High,Medium,10,3,3,283,37,High
61,Male,Literate,Remand,High,Medium,12,4,2,49,36,High
50,Male,Primary,Maximum Security,High,Medium,15,3,1,80,35,High
33,Male,Bachelor's,Minimum Security,Low,Low,2,0,0,113,4,Low
50,Male,Bachelor's,Remand,Medium,Medium,8,3,1,99,22,High
22,Male,Bachelor's,Maximum Security,High,Medium,9,3,0,288,37,Medium
48,Male,Preparatory,Remand,High,High,5,0,1,162,19,Medium
55,Male,Preparatory,Juvenile,Medium,Medium,7,0,0,93,14,Medium
33,Male,Primary,Remand,High,High,13,3,3,334,37,High
29,Male,Bachelor's,Juvenile,Medium,Medium,9,0,1,74,28,Medium
39,Male,Postgraduate education,Maximum Security,High,High,5,0,0,218,19,Low
59,Male,Primary,Maximum Security,High,High,5,1,0,212,3,Medium
26,Male,Illiterate,Maximum Security,High,High,8,2,1,245,23,High
57,Female,Preparatory,Women's,Medium,Medium,4,1,0,363,15,Medium
57,Female,Illiterate,Women's,Medium,Medium,6,1,0,328,23,Medium
40,Female,Preparatory,Maximum Security,High,High,12,5,3,191,33,High
21,Female,Primary,Women's,Medium,Medium,6,1,0,285,22,Medium
61,Female,Literate,Women's,High,Medium,9,3,0,241,33,High
30,Male,Preparatory,Maximum Security,High,Medium,13,5,1,101,40,High
55,Male,Secondary,Maximum Security,High,Medium,7,2,1,13,18,High
21,Male,Secondary,Minimum Security,Low,Medium,2,0,0,20,10,Low
48,Male,Secondary,Maximum Security,High,High,10,1,1,146,33,High
50,Female,Preparatory,Juvenile,Medium,Medium,4,0,0,271,7,Low
57,Male,Preparatory,Maximum Security,High,High,7,0,1,169,12,Medium
29,Male,Primary,Maximum Security,High,High,9,0,1,232,24,Medium
60,Female,Primary,Remand,High,High,6,0,1,343,17,Medium
61,Male,Bachelor's,Maximum Security,High,High,5,1,0,188,15,Medium
36,Male,Preparatory,Maximum Security,High,High,15,2,4,184,45,High
56,Male,Illiterate,Maximum Security,High,Medium,10,1,1,293,32,High
29,Male,Preparatory,Juvenile,Medium,Low,1,0,0,267,0,Low
33,Male,Postgraduate education,Minimum Security,Low,Low,2,0,0,331,8,Low
19,Female,Secondary,Minimum Security,Low,Low,3,0,0,184,7,Low
20,Male,Secondary,Maximum Security,High,Medium,6,2,0,315,21,Medium
55,Male,Preparatory,Maximum Security,High,High,9,0,1,322,24,Medium
22,Male,Postgraduate education,Juvenile,Low,Medium,1,0,0,98,12,Low
31,Male,Preparatory,Maximum Security,High,High,8,1,2,215,18,High
34,Male,Primary,Maximum Security,High,High,9,0,1,316,20,Medium
61,Female,Primary,Maximum Security,High,High,7,0,0,222,21,Medium
28,Female,Secondary,Women's,Medium,Medium,3,0,0,106,16,Low
22,Female,Secondary,Women's,High,High,8,3,2,116,19,High
32,Male,Illiterate,Maximum Security,High,High,5,0,1,79,19,Medium
30,Male,Illiterate,Maximum Security,High,High,8,3,0,308,31,High
55,Male,Secondary,Minimum Security,Low,Medium,3,0,0,56,11,Low
56,Male,Illiterate,Remand,High,Medium,11,4,2,5,23,High
18,Male,Primary,Juvenile,Low,Low,6,1,0,119,6,Medium
58,Male,Postgraduate education,Minimum Security,Low,Low,1,0,0,188,2,Low
23,Male,Preparatory,Minimum Security,Low,Medium,2,0,0,122,0,Low
59,Female,Literate,Women's,High,Medium,11,4,0,269,34,High
42,Male,Preparatory,Minimum Security,Low,Low,3,0,0,216,12,Low
19,Male,Postgraduate education,Maximum Security,High,High,5,1,1,228,16,Medium
46,Male,Primary,Minimum Security,Low,Medium,6,1,0,241,15,Medium
23,Male,Literate,Remand,Medium,Medium,8,2,1,316,19,Medium
49,Male,Primary,Remand,Medium,High,7,0,0,269,20,Medium
47,Female,Preparatory,Women's,Medium,Low,2,0,0,268,8,Low
56,Male,Secondary,Juvenile,Medium,Medium,5,1,0,244,15,Low
24,Female,Illiterate,Minimum Security,Low,Medium,2,0,0,134,8,Low
25,Male,Preparatory,Maximum Security,High,Medium,11,2,2,156,30,High
44,Male,Secondary,Minimum Security,Low,Medium,4,0,0,38,16,Low
65,Male,Secondary,Minimum Security,Low,Medium,4,1,0,0,17,Medium
61,Male,Primary,Minimum Security,Low,Low,1,0,0,335,5,Low
21,Male,Secondary,Remand,High,High,16,5,0,62,48,High
59,Female,Illiterate,Women's,Medium,Low,5,1,1,45,19,Medium
47,Male,Secondary,Maximum Security,High,High,7,1,1,53,20,High
61,Male,Primary,Maximum Security,High,High,8,3,2,267,22,High
58,Male,Literate,Juvenile,Low,Low,1,0,0,240,1,Low
55,Female,Preparatory,Minimum Security,Low,Medium,3,0,0,32,9,Low
54,Male,Secondary,Maximum Security,High,High,12,4,1,162,38,High
36,Female,Secondary,Women's,Medium,Medium,11,0,0,224,38,Medium
53,Male,Primary,Juvenile,Medium,Low,5,0,1,105,18,Medium
35,Male,Postgraduate education,Juvenile,Low,Low,4,0,0,62,9,Low
34,Female,Preparatory,Women's,Low,Low,2,0,0,223,3,Low
27,Male,Literate,Maximum Security,High,High,4,0,0,31,7,Medium
59,Female,Primary,Minimum Security,Low,Low,2,0,0,40,6,Low
45,Female,Primary,Women's,High,High,6,0,1,305,12,Medium
40,Male,Secondary,Maximum Security,High,High,6,1,0,352,12,Medium
45,Male,Bachelor's,Minimum Security,Low,Low,5,0,1,217,14,Low
34,Male,Primary,Minimum Security,Low,Low,4,1,0,138,8,Medium
55,Male,Illiterate,Juvenile,Medium,Low,3,0,0,52,5,Medium
24,Male,Postgraduate education,Remand,Low,Medium,4,1,0,114,14,Low
59,Male,Secondary,Remand,Medium,Medium,9,3,2,350,26,High
18,Female,Secondary,Women's,Medium,High,3,0,0,247,8,Low
52,Male,Secondary,Minimum Security,Low,Low,1,0,0,192,0,Low
21,Male,Preparatory,Maximum Security,High,Medium,6,2,0,140,23,Medium
24,Male,Bachelor's,Remand,High,High,9,1,1,156,30,Medium
49,Male,Primary,Maximum Security,High,Medium,7,2,1,334,14,Medium
56,Male,Secondary,Minimum Security,Low,Medium,3,0,0,340,9,Low
45,Male,Bachelor's,Remand,Medium,Medium,4,1,0,340,13,Low
62,Female,Illiterate,Remand,Low,Low,3,0,0,109,3,Low
48,Female,Literate,Maximum Security,High,High,8,0,0,203,19,Medium
53,Male,Secondary,Remand,Medium,Medium,6,2,1,289,17,Medium
19,Male,Bachelor's,Minimum Security,Low,Medium,2,0,0,179,12,Low
48,Female,Literate,Women's,High,High,11,3,2,78,27,High
42,Male,Bachelor's,Minimum Security,Low,Low,4,0,0,310,13,Low
56,Male,Illiterate,Remand,Low,Medium,1,0,0,305,3,Low
40,Female,Illiterate,Women's,Medium,Medium,3,0,0,325,9,Low
42,Male,Secondary,Maximum Security,High,Medium,9,3,0,13,24,High
50,Female,Postgraduate education,Women's,Medium,High,4,1,0,257,18,Low
30,Male,Postgraduate education,Maximum Security,High,Medium,8,1,1,235,21,Medium
55,Male,Secondary,Minimum Security,Low,Low,2,0,0,82,3,Low
31,Male,Primary,Maximum Security,High,High,11,2,3,70,35,High
40,Male,Bachelor's,Maximum Security,High,High,7,2,0,176,20,Medium
45,Male,Preparatory,Maximum Security,High,High,9,2,0,133,24,Medium
23,Male,Preparatory,Maximum Security,High,High,7,2,1,96,21,High
27,Male,Primary,Maximum Security,High,High,10,2,0,130,33,High
29,Female,Literate,Women's,Low,Low,7,1,0,6,21,Medium
56,Male,Secondary,Maximum Security,High,Medium,6,0,0,133,18,Medium
25,Male,Illiterate,Minimum Security,Low,Low,4,1,0,147,24,Medium
27,Female,Secondary,Minimum Security,Low,Low,1,0,0,69,7,Low
60,Female,Secondary,Women's,High,Medium,12,3,1,328,39,High
18,Female,Secondary,Women's,Medium,Low,2,0,0,350,3,Low
53,Male,Postgraduate education,Remand,Medium,Medium,6,1,1,343,18,Medium
29,Male,Primary,Remand,High,High,6,0,0,320,23,Medium
24,Male,Bachelor's,Minimum Security,Low,Medium,1,0,0,76,4,Low
23,Male,Secondary,Maximum Security,High,High,8,2,1,122,23,High
59,Male,Preparatory,Maximum Security,High,High,8,0,2,346,23,Medium
20,Male,Postgraduate education,Maximum Security,High,High,8,1,1,268,25,Medium
36,Female,Literate,Remand,High,High,6,0,1,92,17,Medium
32,Female,Bachelor's,Women's,Medium,Medium,1,0,0,268,0,Low
38,Female,Bachelor's,Women's,Medium,Low,4,0,0,294,18,Low
37,Male,Literate,Maximum Security,High,High,5,1,1,269,16,Medium
40,Male,Preparatory,Remand,Medium,High,3,0,0,115,6,Low
25,Female,Secondary,Minimum Security,Low,Medium,1,0,0,332,1,Low
21,Male,Secondary,Remand,High,High,14,3,4,54,41,High
57,Female,Bachelor's,Maximum Security,High,High,12,5,3,365,37,High
56,Male,Secondary,Remand,Medium,High,7,0,1,326,22,Medium
35,Female,Preparatory,Women's,Medium,Medium,2,0,0,63,1,Low
24,Male,Illiterate,Maximum Security,High,High,8,1,0,136,28,Medium
43,Male,Primary,Maximum Security,High,High,9,0,1,249,25,Medium
18,Female,Bachelor's,Maximum Security,High,High,5,0,1,259,12,Medium
51,Male,Primary,Maximum Security,High,High,7,1,1,341,22,Medium
25,Male,Secondary,Juvenile,Medium,Medium,4,0,0,118,13,Low
51,Female,Illiterate,Women's,Low,Low,3,0,0,273,14,Low
35,Male,Secondary,Remand,High,High,13,3,1,248,31,High
65,Male,Postgraduate education,Minimum Security,Low,Low,3,0,0,150,25,Low
24,Male,Bachelor's,Minimum Security,Low,Medium,3,0,0,17,9,Low
46,Male,Preparatory,Juvenile,Low,Medium,4,1,0,339,12,Low
62,Male,Primary,Minimum Security,Low,Medium,3,0,0,35,3,Low
63,Male,Literate,Minimum Security,Low,Low,3,0,0,170,0,Low
39,Male,Primary,Juvenile,Medium,High,2,0,0,97,6,Low
34,Male,Preparatory,Remand,High,High,4,0,0,110,13,Medium
49,Male,Illiterate,Remand,High,High,8,0,0,70,27,Medium
21,Female,Primary,Women's,Low,Low,3,0,0,23,2,Medium
48,Male,Primary,Maximum Security,High,High,10,0,1,354,29,Medium
37,Male,Primary,Maximum Security,High,High,3,0,0,75,11,Medium
41,Female,Bachelor's,Women's,High,High,6,2,0,168,20,Medium
26,Male,Primary,Remand,Low,Low,1,0,0,225,5,Low
57,Male,Secondary,Remand,Low,Low,2,0,0,17,2,Low
57,Male,Secondary,Minimum Security,Low,Low,2,0,0,119,0,Low
38,Male,Illiterate,Remand,Low,Medium,3,0,0,309,11,Low
44,Male,Bachelor's,Remand,High,High,2,0,0,167,1,Low
63,Female,Secondary,Minimum Security,Low,Low,4,0,0,40,20,Low
64,Male,Primary,Minimum Security,Low,Low,3,0,0,133,7,Low
21,Female,Secondary,Women's,Low,Low,2,0,0,189,9,Low
62,Male,Secondary,Remand,High,High,9,1,1,89,23,High
21,Male,Preparatory,Maximum Security,High,High,8,2,2,305,24,High
61,Female,Illiterate,Maximum Security,High,High,8,2,2,131,13,High
58,Female,Primary,Maximum Security,High,High,3,0,0,26,12,Medium
42,Male,Illiterate,Remand,High,High,9,0,0,221,29,Medium
40,Male,Postgraduate education,Minimum Security,Low,Medium,3,0,0,150,5,Low
20,Male,Primary,Maximum Security,High,High,5,0,1,319,12,Medium
47,Male,Primary,Minimum Security,Low,Low,1,0,0,225,0,Low
40,Male,Primary,Maximum Security,High,Medium,6,2,1,297,20,Medium
56,Male,Preparatory,Maximum Security,High,High,8,3,2,216,23,High
21,Male,Illiterate,Maximum Security,High,High,12,4,3,169,36,High
65,Female,Literate,Maximum Security,High,High,9,1,0,54,34,High
42,Male,Preparatory,Minimum Security,Low,Low,1,0,0,60,5,Low
41,Male,Primary,Remand,High,Medium,10,2,2,224,26,High
22,Male,Secondary,Juvenile,Medium,Medium,2,0,0,247,8,Low
64,Female,Secondary,Remand,Medium,High,4,1,0,20,20,Medium
62,Female,Primary,Women's,Medium,Medium,4,1,0,62,7,Medium
55,Male,Literate,Minimum Security,Low,Low,2,0,0,192,7,Low
24,Male,Primary,Minimum Security,Low,Low,1,0,0,214,0,Low
36,Female,Preparatory,Minimum Security,Low,Low,2,0,0,92,0,Low
34,Male,Secondary,Remand,High,High,6,0,0,34,17,Medium
23,Female,Secondary,Women's,Low,Low,2,0,0,139,7,Low
65,Male,Preparatory,Remand,Medium,Low,7,1,0,80,21,Medium
55,Male,Postgraduate education,Minimum Security,Low,Medium,2,0,0,136,0,Low
37,Female,Bachelor's,Women's,Medium,Medium,2,0,0,2,0,Low
54,Male,Bachelor's,Remand,Low,Medium,1,0,0,207,3,Low
33,Female,Secondary,Women's,High,High,11,0,2,286,37,High
65,Male,Secondary,Juvenile,Medium,Medium,2,0,0,124,2,Low
48,Male,Secondary,Minimum Security,Low,Low,5,1,1,130,15,Medium
54,Male,Preparatory,Minimum Security,Low,Low,2,0,0,140,6,Low
27,Male,Bachelor's,Minimum Security,Low,Low,5,1,0,216,16,Low
26,Male,Primary,Juvenile,Medium,Medium,8,3,1,217,29,High
62,Female,Secondary,Women's,Medium,High,7,0,0,61,28,Medium
56,Male,Preparatory,Maximum Security,High,High,3,0,0,175,11,Low
54,Male,Literate,Remand,Medium,Medium,3,0,0,7,1,Medium
51,Male,Bachelor's,Juvenile,Medium,High,5,0,0,321,18,Low
41,Male,Secondary,Juvenile,Low,Low,1,0,0,333,3,Low
60,Male,Illiterate,Juvenile,Medium,Medium,2,0,0,228,0,Low
48,Female,Bachelor's,Women's,Low,Medium,1,0,0,181,5,Low
46,Male,Bachelor's,Juvenile,Medium,Medium,1,0,0,9,10,Low
62,Male,Primary,Maximum Security,High,High,7,1,0,18,22,High
58,Male,Secondary,Juvenile,Medium,Medium,2,0,0,165,8,Low
26,Female,Primary,Minimum Security,Low,Medium,1,0,0,136,3,Low
65,Male,Secondary,Remand,Medium,Medium,2,0,0,199,15,Low
61,Male,Primary,Minimum Security,Low,Medium,3,0,0,94,11,Low
18,Female,Illiterate,Remand,Medium,Medium,7,0,1,110,17,Medium
18,Male,Bachelor's,Remand,Medium,Medium,6,1,1,361,7,Medium
62,Male,Secondary,Juvenile,Medium,Low,6,0,0,254,14,Low
21,Female,Secondary,Women's,Low,Low,2,0,0,80,12,Low
65,Female,Postgraduate education,Women's,Medium,High,4,1,0,209,17,Low
45,Male,Secondary,Juvenile,Medium,Medium,5,1,0,348,14,Low
37,Male,Bachelor's,Maximum Security,High,High,4,1,0,146,2,Low
30,Male,Postgraduate education,Remand,Medium,Medium,6,0,1,52,21,Medium
45,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,269,13,Low
34,Male,Preparatory,Maximum Security,High,High,8,3,0,33,26,High
55,Male,Secondary,Maximum Security,High,High,9,3,2,11,24,High
61,Male,Secondary,Minimum Security,Low,Low,1,0,0,50,5,Low
42,Male,Secondary,Remand,Medium,Medium,4,1,0,260,15,Low
27,Male,Illiterate,Maximum Security,High,High,6,1,0,100,17,Medium
31,Male,Bachelor's,Juvenile,Medium,High,1,0,0,245,3,Low
37,Male,Preparatory,Maximum Security,High,Medium,5,1,1,89,7,Medium
35,Male,Illiterate,Remand,Medium,Medium,3,0,0,327,0,Low
40,Female,Secondary,Women's,High,High,11,3,2,293,22,High
37,Male,Primary,Minimum Security,Low,Low,3,0,0,277,9,Low
27,Female,Bachelor's,Remand,High,Medium,5,0,0,302,13,Low
40,Male,Literate,Maximum Security,High,Medium,7,0,1,118,14,Medium
54,Male,Illiterate,Juvenile,Medium,Low,3,0,0,221,10,Low
61,Male,Literate,Minimum Security,Low,Low,1,0,0,148,5,Low
30,Male,Preparatory,Remand,Low,Low,1,0,0,146,0,Low
28,Male,Primary,Remand,Medium,Medium,6,2,1,321,14,Medium
53,Male,Secondary,Remand,High,Medium,11,3,0,91,31,High
46,Male,Secondary,Minimum Security,Low,Low,1,0,0,294,0,Low
31,Male,Primary,Juvenile,Low,Low,7,1,1,101,12,Medium
28,Male,Literate,Minimum Security,Low,Low,2,0,0,335,6,Low
58,Male,Preparatory,Minimum Security,Low,Low,1,0,0,73,0,Low
43,Female,Secondary,Women's,Medium,Medium,5,0,1,123,12,Medium
64,Male,Secondary,Remand,High,High,4,1,0,87,4,Medium
51,Female,Preparatory,Women's,Medium,Medium,3,0,0,254,7,Low
52,Male,Illiterate,Minimum Security,Low,Medium,1,0,0,194,0,Low
63,Female,Secondary,Women's,Medium,Low,3,0,0,195,4,Low
38,Male,Literate,Maximum Security,High,High,7,1,0,112,15,Medium
22,Male,Illiterate,Remand,High,High,16,7,4,4,39,High
47,Male,Literate,Juvenile,Low,Medium,3,0,0,352,2,Low
33,Female,Primary,Minimum Security,Low,Low,4,1,0,270,11,Low
24,Male,Secondary,Minimum Security,Low,Low,3,0,0,40,3,Low
55,Male,Illiterate,Maximum Security,High,High,6,2,1,58,20,High
64,Male,Preparatory,Minimum Security,Low,Low,2,0,0,46,5,Low
32,Male,Secondary,Minimum Security,Low,Low,1,0,0,340,0,Low
62,Male,Illiterate,Minimum Security,Low,Low,3,0,0,184,6,Low
44,Female,Secondary,Women's,Low,Medium,2,0,0,53,1,Low
63,Female,Postgraduate education,Women's,Medium,Medium,4,1,0,232,13,Low
31,Male,Secondary,Maximum Security,High,High,8,0,1,42,24,Medium
18,Female,Primary,Maximum Security,High,High,14,0,4,80,35,High
22,Female,Secondary,Juvenile,Medium,Low,7,2,0,346,25,Medium
34,Male,Illiterate,Maximum Security,High,High,8,1,0,171,22,Medium
35,Male,Bachelor's,Juvenile,Medium,Low,2,0,0,160,11,Low
23,Female,Primary,Women's,High,High,10,1,2,141,24,High
48,Male,Secondary,Maximum Security,High,High,12,1,1,16,32,High
37,Male,Primary,Minimum Security,Low,Medium,1,0,0,35,4,Low
63,Female,Secondary,Maximum Security,High,Medium,5,0,1,321,16,Medium
44,Female,Preparatory,Maximum Security,High,High,7,1,0,97,29,Medium
62,Female,Secondary,Women's,Low,Low,2,0,0,248,3,Low
56,Male,Primary,Minimum Security,Low,Low,3,0,0,170,10,Low
42,Male,Illiterate,Maximum Security,High,High,9,0,0,91,30,Medium
37,Male,Illiterate,Minimum Security,Low,Low,2,0,0,134,9,Low
60,Male,Secondary,Juvenile,Low,Low,1,0,0,172,6,Low
34,Female,Secondary,Women's,High,High,10,1,0,55,30,Medium
25,Male,Secondary,Minimum Security,Low,Low,3,0,0,188,4,Low
53,Male,Preparatory,Maximum Security,High,High,8,2,0,169,19,Medium
40,Female,Illiterate,Women's,High,High,9,2,2,280,20,High
42,Female,Primary,Women's,High,High,7,1,0,148,24,Medium
23,Female,Bachelor's,Women's,High,High,10,3,3,133,25,High
27,Male,Secondary,Juvenile,Medium,High,6,1,1,177,12,Medium
20,Male,Primary,Maximum Security,High,High,11,2,2,336,21,High
44,Female,Bachelor's,Women's,Medium,Medium,5,1,0,316,15,Low
46,Male,Illiterate,Maximum Security,High,High,14,0,1,340,43,High
50,Male,Bachelor's,Maximum Security,High,High,3,0,0,195,16,Low
60,Male,Illiterate,Remand,Medium,High,4,0,0,135,12,Medium
32,Male,Literate,Minimum Security,Low,Low,2,0,0,305,4,Low
65,Male,Preparatory,Remand,High,High,7,0,1,128,15,Medium
25,Female,Secondary,Women's,High,High,9,1,2,253,30,High
45,Male,Bachelor's,Maximum Security,High,High,5,1,1,56,23,Medium
63,Female,Illiterate,Juvenile,Medium,Medium,5,0,0,128,19,Medium
29,Female,Preparatory,Remand,Medium,Medium,2,0,0,219,8,Low
48,Male,Preparatory,Remand,High,High,11,1,1,81,27,High
29,Male,Secondary,Remand,High,High,6,2,0,325,18,Medium
55,Male,Literate,Juvenile,Low,Low,1,0,0,318,4,Low
49,Male,Bachelor's,Remand,Medium,Low,4,1,0,352,9,Low
21,Female,Secondary,Women's,High,High,13,2,0,23,32,High
40,Male,Secondary,Remand,Medium,Medium,6,0,0,200,16,Low
55,Male,Bachelor's,Juvenile,Medium,High,7,1,1,84,22,Medium
39,Male,Illiterate,Juvenile,Medium,High,8,2,0,7,17,High
53,Male,Preparatory,Remand,Medium,Medium,5,0,1,206,10,Medium
59,Male,Secondary,Maximum Security,High,High,9,0,0,234,29,Medium
21,Male,Primary,Maximum Security,High,High,14,4,0,318,46,High
24,Male,Bachelor's,Minimum Security,Low,Low,1,0,0,223,11,Low
63,Female,Preparatory,Minimum Security,Low,Low,4,1,0,177,8,Low
52,Female,Bachelor's,Women's,Medium,Medium,2,0,0,27,3,Low
26,Male,Bachelor's,Juvenile,Medium,High,8,1,1,73,25,Medium
21,Male,Bachelor's,Remand,Medium,Low,3,0,0,10,11,Low
42,Male,Preparatory,Remand,Medium,Medium,4,0,0,104,4,Low
59,Female,Preparatory,Women's,High,Medium,5,0,0,102,12,Low
58,Female,Bachelor's,Women's,Medium,Low,2,0,0,327,0,Low
18,Male,Primary,Minimum Security,Low,Medium,1,0,0,123,4,Low
63,Male,Primary,Juvenile,Medium,High,4,0,0,220,12,Low
21,Male,Bachelor's,Maximum Security,High,High,3,0,0,0,8,Medium
63,Male,Bachelor's,Remand,Medium,High,5,0,1,141,8,Medium
54,Female,Secondary,Women's,Medium,Medium,3,0,0,2,9,Medium
